ItemId,QualityStars,IconNo,IconColNo,Price
2590,1,776,7,600
3613,2,776,7,600
4636,3,776,7,600
5659,4,776,7,600
979,0,772,7,600
2591,1,772,7,600
3614,2,772,7,600
4637,3,772,7,600
5660,4,772,7,600
980,0,787,8,850
2592,1,787,8,850
3615,2,787,8,850
4638,3,787,8,850
5661,4,787,8,850
981,0,780,8,850
2593,1,780,8,850
3616,2,780,8,850
4639,3,780,8,850
5662,4,780,8,850
982,0,795,8,850
2594,1,795,8,850
3617,2,795,8,850
4640,3,795,8,850
5663,4,795,8,850
983,0,783,8,1150
2595,1,783,8,1150
3618,2,783,8,1150
4641,3,783,8,1150
5664,4,783,8,1150
984,0,769,9,1900
2596,1,769,9,1900
3619,2,769,9,1900
4642,3,769,9,1900
5665,4,769,9,1900
985,0,791,8,1150
2597,1,791,8,1150
3620,2,791,8,1150
4643,3,791,8,1150
5666,4,791,8,1150
986,0,789,8,1150
2598,1,789,8,1150
3621,2,789,8,1150
4644,3,789,8,1150
5667,4,789,8,1150
987,0,767,9,1500
2599,1,767,9,1500
3622,2,767,9,1500
4645,3,767,9,1500
5668,4,767,9,1500
988,0,790,9,1500
2600,1,790,9,1500
3623,2,790,9,1500
4646,3,790,9,1500
5669,4,790,9,1500
989,0,766,10,2250
2601,1,766,10,2250
3624,2,766,10,2250
4647,3,766,10,2250
5670,4,766,10,2250
990,0,767,10,2250
2602,1,767,10,2250
3625,2,767,10,2250
4648,3,767,10,2250
5671,4,767,10,2250
991,0,788,9,1900
2603,1,788,9,1900
3626,2,788,9,1900
4649,3,788,9,1900
5672,4,788,9,1900
992,0,783,9,1900
2604,1,783,9,1900
3627,2,783,9,1900
4650,3,783,9,1900
5673,4,783,9,1900
1025,0,770,8,0
2637,1,770,8,0
3660,2,770,8,0
4683,3,770,8,0
5706,4,770,8,0
8105,0,771,5,45
8106,1,771,5,45
8107,2,771,5,45
8108,3,771,5,45
8109,4,771,5,45
8533,0,782,5,100
8534,1,782,5,100
8535,2,782,5,100
8536,3,782,5,100
8537,4,782,5,100
8538,0,784,5,60
8539,1,784,5,60
8540,2,784,5,60
8541,3,784,5,60
8542,4,784,5,60
8543,0,775,5,120
8544,1,775,5,120
8545,2,775,5,120
8546,3,775,5,120
8547,4,775,5,120
8548,0,779,6,165
8549,1,779,6,165
8550,2,779,6,165
8551,3,779,6,165
8552,4,779,6,165
8553,0,795,6,180
8554,1,795,6,180
8555,2,795,6,180
8556,3,795,6,180
8557,4,795,6,180
8558,0,784,6,250
8559,1,784,6,250
8560,2,784,6,250
8561,3,784,6,250
8562,4,784,6,250
8563,0,791,6,285
8564,1,791,6,285
8565,2,791,6,285
8566,3,791,6,285
8567,4,791,6,285
8568,0,789,6,320
8569,1,789,6,320
8570,2,789,6,320
8571,3,789,6,320
8572,4,789,6,320
8573,0,781,7,400
8574,1,781,7,400
8575,2,781,7,400
8576,3,781,7,400
8577,4,781,7,400
8578,0,790,5,110
8579,1,790,5,110
8580,2,790,5,110
8581,3,790,5,110
8582,4,790,5,110
8583,0,782,7,600
8584,1,782,7,600
8585,2,782,7,600
8586,3,782,7,600
8587,4,782,7,600
8588,0,792,7,600
8589,1,792,7,600
8590,2,792,7,600
8591,3,792,7,600
8592,4,792,7,600
8593,0,778,7,600
8594,1,778,7,600
8595,2,778,7,600
8596,3,778,7,600
8597,4,778,7,600
8598,0,786,8,850
8599,1,786,8,850
8600,2,786,8,850
8601,3,786,8,850
8602,4,786,8,850
8603,0,770,8,850
8604,1,770,8,850
8605,2,770,8,850
8606,3,770,8,850
8607,4,770,8,850
8608,0,794,8,1150
8609,1,794,8,1150
8610,2,794,8,1150
8611,3,794,8,1150
8612,4,794,8,1150
8613,0,776,9,1500
8614,1,776,9,1500
8615,2,776,9,1500
8616,3,776,9,1500
8617,4,776,9,1500
8618,0,773,9,1500
8619,1,773,9,1500
8620,2,773,9,1500
8621,3,773,9,1500
8622,4,773,9,1500
8623,0,777,9,1500
8624,1,777,9,1500
8625,2,777,9,1500
8626,3,777,9,1500
8627,4,777,9,1500
8628,0,788,7,400
8629,1,788,7,400
8630,2,788,7,400
8631,3,788,7,400
8632,4,788,7,400
8633,0,782,9,1900
8634,1,782,9,1900
8635,2,782,9,1900
8636,3,782,9,1900
8637,4,782,9,1900
8638,0,780,10,2250
8639,1,780,10,2250
8640,2,780,10,2250
8641,3,780,10,2250
8642,4,780,10,2250
8643,0,773,10,2250
8644,1,773,10,2250
8645,2,773,10,2250
8646,3,773,10,2250
8647,4,773,10,2250
8648,0,791,10,1900
8649,1,791,10,1900
8650,2,791,10,1900
8651,3,791,10,1900
8652,4,791,10,1900
8653,0,789,10,2250
8654,1,789,10,2250
8655,2,789,10,2250
8656,3,789,10,2250
8657,4,789,10,2250
9900,0,791,8,0
10518,0,1115,82,500
10519,1,1115,82,500
10520,2,1115,82,500
10521,3,1115,82,500
10522,4,1115,82,500
10456,0,1114,83,4000
10457,1,1114,83,4000
10458,2,1114,83,4000
10459,3,1114,83,4000
10460,4,1114,83,4000
10512,4,1112,83,5000
10517,4,1113,83,5000
11751,0,1296,1,6000
13073,0,783,10,2018
13074,1,783,10,2018
13075,2,783,10,2018
13076,3,783,10,2018
13077,4,783,10,2018
13078,0,781,10,2218
13079,1,781,10,2218
13080,2,781,10,2218
13081,3,781,10,2218
13082,4,781,10,2218
13083,0,1356,11,2218
13084,1,1356,11,2218
13085,2,1356,11,2218
13086,3,1356,11,2218
13087,4,1356,11,2218
13088,0,788,111,2218
13089,1,788,111,2218
13090,2,788,111,2218
13091,3,788,111,2218
13092,4,788,111,2218
13093,0,787,10,2357
13094,1,787,10,2357
13095,2,787,10,2357
13096,3,787,10,2357
13097,4,787,10,2357
13098,0,1358,10,2573
13099,1,1358,10,2573
13100,2,1358,10,2573
13101,3,1358,10,2573
13102,4,1358,10,2573
13103,0,773,11,2573
13104,1,773,11,2573
13105,2,773,11,2573
13106,3,773,11,2573
13107,4,773,11,2573
13108,0,1357,111,2573
13109,1,1357,111,2573
13110,2,1357,111,2573
13111,3,1357,111,2573
13112,4,1357,111,2573
13600,0,1518,82,3500
13601,1,1518,82,3500
13602,2,1518,82,3500
13603,3,1518,82,3500
13604,4,1518,82,3500
14151,0,1438,84,10000
14153,0,1439,84,10000
14155,0,1440,84,10000
14157,0,1441,84,10000
14159,0,1442,84,10000
14161,0,1443,84,10000
15148,0,775,10,2722
15149,1,775,10,2722
15150,2,775,10,2722
15151,3,775,10,2722
15152,4,775,10,2722
15153,0,786,10,2953
15154,1,786,10,2953
15155,2,786,10,2953
15156,3,786,10,2953
15157,4,786,10,2953
15158,0,782,11,2953
15159,1,782,11,2953
15160,2,782,11,2953
15161,3,782,11,2953
15162,4,782,11,2953
15163,0,1606,111,2953
15164,1,1606,111,2953
15165,2,1606,111,2953
15166,3,1606,111,2953
15167,4,1606,111,2953
15168,0,794,10,3113
15169,1,794,10,3113
15170,2,794,10,3113
15171,3,794,10,3113
15172,4,794,10,3113
15173,0,792,10,3360
15174,1,792,10,3360
15175,2,792,10,3360
15176,3,792,10,3360
15177,4,792,10,3360
15178,0,780,11,3360
15179,1,780,11,3360
15180,2,780,11,3360
15181,3,780,11,3360
15182,4,780,11,3360
15183,0,1605,111,3360
15184,1,1605,111,3360
15185,2,1605,111,3360
15186,3,1605,111,3360
15187,4,1605,111,3360
15188,4,1770,84,5000
15193,4,1771,84,5000
16790,4,1797,82,100
16797,4,1797,82,100
17811,0,2021,10,3363
17812,1,2021,10,3363
17813,2,2021,10,3363
17814,3,2021,10,3363
17815,4,2021,10,3363
17816,0,778,11,3605
17817,1,778,11,3605
17818,2,778,11,3605
17819,3,778,11,3605
17820,4,778,11,3605
17821,0,2019,111,3767
17822,1,2019,111,3767
17823,2,2019,111,3767
17824,3,2019,111,3767
17825,4,2019,111,3767
17954,0,2068,17,5000
18439,0,2015,10,3767
18440,1,2015,10,3767
18441,2,2015,10,3767
18442,3,2015,10,3767
18443,4,2015,10,3767
18444,0,1356,11,4029
18445,1,1356,11,4029
18446,2,1356,11,4029
18447,3,1356,11,4029
18448,4,1356,11,4029
18449,0,2020,111,4185
18450,1,2020,111,4185
18451,2,2020,111,4185
18452,3,2020,111,4185
18453,4,2020,111,4185
18589,0,2018,82,7000
18590,1,2018,82,7000
18591,2,2018,82,7000
18592,3,2018,82,7000
18593,4,2018,82,7000
19135,0,2062,84,10000
19136,0,2063,84,10000
19137,0,2064,84,10000
19138,0,2065,84,10000
19139,0,2066,84,10000
19140,0,2067,84,10000
19455,4,2017,84,10000
19463,4,2017,85,10000
19501,4,2105,84,15000
19503,4,2106,84,10000
19605,0,2189,84,10000
19606,0,2190,84,10000
19609,0,2191,17,10000
19610,0,2192,17,10000
20698,0,767,10,4200
20699,1,767,10,4200
20700,2,767,10,4200
20701,3,767,10,4200
20702,4,767,10,4200
20703,0,1606,11,4410
20704,1,1606,11,4410
20705,2,1606,11,4410
20706,3,1606,11,4410
20707,4,1606,11,4410
20708,0,2289,111,4620
20709,1,2289,111,4620
20710,2,2289,111,4620
20711,3,2289,111,4620
20712,4,2289,111,4620
21042,0,2284,10,4620
21043,1,2284,10,4620
21044,2,2284,10,4620
21045,3,2284,10,4620
21046,4,2284,10,4620
21047,0,1605,11,4830
21048,1,1605,11,4830
21049,2,1605,11,4830
21050,3,1605,11,4830
21051,4,1605,11,4830
21052,0,2290,111,5040
21053,1,2290,111,5040
21054,2,2290,111,5040
21055,3,2290,111,5040
21056,4,2290,111,5040
21113,4,2016,84,10000
20753,4,2285,84,10000
21096,4,2286,84,10000
20436,4,2193,84,10000
20438,4,2194,84,10000
20759,0,2288,17,10000
21162,4,2016,85,10000
21171,4,2285,85,10000
21179,4,2286,85,10000
21188,0,2287,17,10000
21334,0,2481,17,10000
21335,0,2482,17,10000
21336,0,2483,17,10000
21337,0,2484,17,10000
21338,0,2485,17,10000
21349,0,2476,17,10000
21350,0,2477,17,10000
21351,0,2478,17,10000
21352,0,2479,17,10000
21353,0,2480,17,10000
21686,4,2473,84,10000
21687,4,2474,84,10000
21688,4,2475,84,10000
23381,4,2555,84,10000
23388,4,2556,84,10000
23389,4,2557,84,10000
23390,4,2558,84,10000
23414,4,2575,84,10000
23415,4,2576,84,10000
23416,4,2577,84,10000
23417,4,2578,84,10000
23456,4,2591,82,100
23457,4,2592,82,100
23461,4,2593,82,100
24615,4,2814,15,0
24619,0,2815,86,0
24623,1,2815,86,0
24624,2,2815,86,0
24625,3,2815,86,0
24626,4,2815,86,0
24620,0,2289,86,0
24627,1,2289,86,0
24628,2,2289,86,0
24629,3,2289,86,0
24630,4,2289,86,0
24621,0,2812,86,0
24631,1,2812,86,0
24632,2,2812,86,0
24633,3,2812,86,0
24634,4,2812,86,0
24622,0,2813,86,0
24635,1,2813,86,0
24636,2,2813,86,0
24637,3,2813,86,0
24638,4,2813,86,0
24639,0,2816,86,0
24640,1,2816,86,0
24641,2,2816,86,0
24642,3,2816,86,0
24643,4,2816,86,0
24702,4,2886,84,10000
24886,0,2883,17,10000
24888,0,2884,17,10000
24896,0,2893,17,10000
24897,0,2894,17,10000
24904,0,2887,17,10000
24905,0,2888,17,10000
24906,0,2889,17,10000
24907,0,2890,17,10000
24908,0,2891,17,10000
24909,0,2892,17,10000
24927,0,2885,17,10000
25017,4,2886,85,10000
25476,0,1605,82,5100
25477,1,1605,82,5100
25478,2,1605,82,5100
25479,3,1605,82,5100
25480,4,1605,82,5100
25491,0,2290,82,5100
25492,1,2290,82,5100
25493,2,2290,82,5100
25494,3,2290,82,5100
25495,4,2290,82,5100
25506,0,2816,82,5100
25507,1,2816,82,5100
25508,2,2816,82,5100
25509,3,2816,82,5100
25510,4,2816,82,5100
434,0,47,5,30
2046,1,47,5,30
3069,2,47,5,30
4092,3,47,5,30
5115,4,47,5,30
435,0,6,5,60
2047,1,6,5,60
3070,2,6,5,60
4093,3,6,5,60
5116,4,6,5,60
436,0,11,6,270
2048,1,11,6,270
3071,2,11,6,270
4094,3,11,6,270
5117,4,11,6,270
437,0,21,6,410
2049,1,21,6,410
3072,2,21,6,410
4095,3,21,6,410
5118,4,21,6,410
450,0,32,5,30
2062,1,32,5,30
3085,2,32,5,30
4108,3,32,5,30
5131,4,32,5,30
451,0,33,5,60
2063,1,33,5,60
3086,2,33,5,60
4109,3,33,5,60
5132,4,33,5,60
452,0,17,6,270
2064,1,17,6,270
3087,2,17,6,270
4110,3,17,6,270
5133,4,17,6,270
453,0,32,6,410
2065,1,32,6,410
3088,2,32,6,410
4111,3,32,6,410
5134,4,32,6,410
466,0,20,5,30
2078,1,20,5,30
3101,2,20,5,30
4124,3,20,5,30
5147,4,20,5,30
467,0,37,5,60
2079,1,37,5,60
3102,2,37,5,60
4125,3,37,5,60
5148,4,37,5,60
468,0,39,6,270
2080,1,39,6,270
3103,2,39,6,270
4126,3,39,6,270
5149,4,39,6,270
469,0,38,6,410
2081,1,38,6,410
3104,2,38,6,410
4127,3,38,6,410
5150,4,38,6,410
482,0,77,5,30
2094,1,77,5,30
3117,2,77,5,30
4140,3,77,5,30
5163,4,77,5,30
483,0,79,5,60
2095,1,79,5,60
3118,2,79,5,60
4141,3,79,5,60
5164,4,79,5,60
484,0,5,6,270
2096,1,5,6,270
3119,2,5,6,270
4142,3,5,6,270
5165,4,5,6,270
485,0,77,6,410
2097,1,77,6,410
3120,2,77,6,410
4143,3,77,6,410
5166,4,77,6,410
497,0,4,5,50
2109,1,4,5,50
3132,2,4,5,50
4155,3,4,5,50
5178,4,4,5,50
498,0,4,5,90
2110,1,4,5,90
3133,2,4,5,90
4156,3,4,5,90
5179,4,4,5,90
598,0,1,6,640
2210,1,1,6,640
3233,2,1,6,640
4256,3,1,6,640
5279,4,1,6,640
599,0,14,7,775
2211,1,14,7,775
3234,2,14,7,775
4257,3,14,7,775
5280,4,14,7,775
600,0,34,7,920
2212,1,34,7,920
3235,2,34,7,920
4258,3,34,7,920
5281,4,34,7,920
601,0,3,8,2560
2213,1,3,8,2560
3236,2,3,8,2560
4259,3,3,8,2560
5282,4,3,8,2560
602,0,47,7,1080
2214,1,47,7,1080
3237,2,47,7,1080
4260,3,47,7,1080
5283,4,47,7,1080
603,0,7,7,1255
2215,1,7,7,1255
3238,2,7,7,1255
4261,3,7,7,1255
5284,4,7,7,1255
604,0,2,7,1440
2216,1,2,7,1440
3239,2,2,7,1440
4262,3,2,7,1440
5285,4,2,7,1440
605,0,18,8,1640
2217,1,18,8,1640
3240,2,18,8,1640
4263,3,18,8,1640
5286,4,18,8,1640
606,0,15,8,1850
2218,1,15,8,1850
3241,2,15,8,1850
4264,3,15,8,1850
5287,4,15,8,1850
607,0,24,8,2075
2219,1,24,8,2075
3242,2,24,8,2075
4265,3,24,8,2075
5288,4,24,8,2075
608,0,73,8,2310
2220,1,73,8,2310
3243,2,73,8,2310
4266,3,73,8,2310
5289,4,73,8,2310
609,0,35,9,2690
2221,1,35,9,2690
3244,2,35,9,2690
4267,3,35,9,2690
5290,4,35,9,2690
610,0,16,9,2820
2222,1,16,9,2820
3245,2,16,9,2820
4268,3,16,9,2820
5291,4,16,9,2820
611,0,8,9,2960
2223,1,8,9,2960
3246,2,8,9,2960
4269,3,8,9,2960
5292,4,8,9,2960
612,0,3,10,7351
2224,1,3,10,7351
3247,2,3,10,7351
4270,3,3,10,7351
5293,4,3,10,7351
613,0,25,9,3535
2225,1,25,9,3535
3248,2,25,9,3535
4271,3,25,9,3535
5294,4,25,9,3535
614,0,74,10,4840
2226,1,74,10,4840
3249,2,74,10,4840
4272,3,74,10,4840
5295,4,74,10,4840
615,0,18,10,3685
2227,1,18,10,3685
3250,2,18,10,3685
4273,3,18,10,3685
5296,4,18,10,3685
616,0,42,10,5015
2228,1,42,10,5015
3251,2,42,10,5015
4274,3,42,10,5015
5297,4,42,10,5015
617,0,61,10,5015
2229,1,61,10,5015
3252,2,61,10,5015
4275,3,61,10,5015
5298,4,61,10,5015
618,0,74,9,3240
2230,1,74,9,3240
3253,2,74,9,3240
4276,3,74,9,3240
5299,4,74,9,3240
619,0,16,10,5015
2231,1,16,10,5015
3254,2,16,10,5015
4277,3,16,10,5015
5300,4,16,10,5015
620,0,43,10,5760
2232,1,43,10,5760
3255,2,43,10,5760
4278,3,43,10,5760
5301,4,43,10,5760
621,0,62,10,5760
2233,1,62,10,5760
3256,2,62,10,5760
4279,3,62,10,5760
5302,4,62,10,5760
622,0,19,10,4665
2234,1,19,10,4665
3257,2,19,10,4665
4280,3,19,10,4665
5303,4,19,10,4665
623,0,36,10,4495
2235,1,36,10,4495
3258,2,36,10,4495
4281,3,36,10,4495
5304,4,36,10,4495
678,0,48,6,640
2290,1,48,6,640
3313,2,48,6,640
4336,3,48,6,640
5359,4,48,6,640
705,0,26,7,775
2317,1,26,7,775
3340,2,26,7,775
4363,3,26,7,775
5386,4,26,7,775
706,0,30,7,920
2318,1,30,7,920
3341,2,30,7,920
4364,3,30,7,920
5387,4,30,7,920
707,0,50,8,2560
2319,1,50,8,2560
3342,2,50,8,2560
4365,3,50,8,2560
5388,4,50,8,2560
708,0,13,7,1080
2320,1,13,7,1080
3343,2,13,7,1080
4366,3,13,7,1080
5389,4,13,7,1080
709,0,13,7,1255
2321,1,13,7,1255
3344,2,13,7,1255
4367,3,13,7,1255
5390,4,13,7,1255
710,0,49,7,1440
2322,1,49,7,1440
3345,2,49,7,1440
4368,3,49,7,1440
5391,4,49,7,1440
711,0,31,8,1640
2323,1,31,8,1640
3346,2,31,8,1640
4369,3,31,8,1640
5392,4,31,8,1640
712,0,33,8,1850
2324,1,33,8,1850
3347,2,33,8,1850
4370,3,33,8,1850
5393,4,33,8,1850
713,0,28,8,2075
2325,1,28,8,2075
3348,2,28,8,2075
4371,3,28,8,2075
5394,4,28,8,2075
714,0,54,8,2310
2326,1,54,8,2310
3349,2,54,8,2310
4372,3,54,8,2310
5395,4,54,8,2310
715,0,27,9,2690
2327,1,27,9,2690
3350,2,27,9,2690
4373,3,27,9,2690
5396,4,27,9,2690
716,0,1051,9,2820
2328,1,1051,9,2820
3351,2,1051,9,2820
4374,3,1051,9,2820
5397,4,1051,9,2820
717,0,17,9,2960
2329,1,17,9,2960
3352,2,17,9,2960
4375,3,17,9,2960
5398,4,17,9,2960
718,0,50,10,7351
2330,1,50,10,7351
3353,2,50,10,7351
4376,3,50,10,7351
5399,4,50,10,7351
719,0,31,9,3385
2331,1,31,9,3385
3354,2,31,9,3385
4377,3,31,9,3385
5400,4,31,9,3385
720,0,56,10,4840
2332,1,56,10,4840
3355,2,56,10,4840
4378,3,56,10,4840
5401,4,56,10,4840
721,0,27,9,3535
2333,1,27,9,3535
3356,2,27,9,3535
4379,3,27,9,3535
5402,4,27,9,3535
722,0,65,10,5015
2334,1,65,10,5015
3357,2,65,10,5015
4380,3,65,10,5015
5403,4,65,10,5015
723,0,57,10,5015
2335,1,57,10,5015
3358,2,57,10,5015
4381,3,57,10,5015
5404,4,57,10,5015
724,0,56,9,3240
2336,1,56,9,3240
3359,2,56,9,3240
4382,3,56,9,3240
5405,4,56,9,3240
725,0,1051,10,4325
2337,1,1051,10,4325
3360,2,1051,10,4325
4383,3,1051,10,4325
5406,4,1051,10,4325
726,0,66,10,5760
2338,1,66,10,5760
3361,2,66,10,5760
4384,3,66,10,5760
5407,4,66,10,5760
727,0,58,10,5760
2339,1,58,10,5760
3362,2,58,10,5760
4385,3,58,10,5760
5408,4,58,10,5760
728,0,17,10,6339
2340,1,17,10,6339
3363,2,17,10,6339
4386,3,17,10,6339
5409,4,17,10,6339
729,0,49,10,5015
2341,1,49,10,5015
3364,2,49,10,5015
4387,3,49,10,5015
5410,4,49,10,5015
811,0,51,6,640
2423,1,51,6,640
3446,2,51,6,640
4469,3,51,6,640
5492,4,51,6,640
812,0,39,7,775
2424,1,39,7,775
3447,2,39,7,775
4470,3,39,7,775
5493,4,39,7,775
813,0,9,7,920
2425,1,9,7,920
3448,2,9,7,920
4471,3,9,7,920
5494,4,9,7,920
814,0,53,8,2560
2426,1,53,8,2560
3449,2,53,8,2560
4472,3,53,8,2560
5495,4,53,8,2560
815,0,39,7,1080
2427,1,39,7,1080
3450,2,39,7,1080
4473,3,39,7,1080
5496,4,39,7,1080
816,0,38,7,1255
2428,1,38,7,1255
3451,2,38,7,1255
4474,3,38,7,1255
5497,4,38,7,1255
817,0,52,7,1440
2429,1,52,7,1440
3452,2,52,7,1440
4475,3,52,7,1440
5498,4,52,7,1440
818,0,20,8,1640
2430,1,20,8,1640
3453,2,20,8,1640
4476,3,20,8,1640
5499,4,20,8,1640
819,0,37,8,1850
2431,1,37,8,1850
3454,2,37,8,1850
4477,3,37,8,1850
5500,4,37,8,1850
820,0,38,8,2075
2432,1,38,8,2075
3455,2,38,8,2075
4478,3,38,8,2075
5501,4,38,8,2075
821,0,69,8,2310
2433,1,69,8,2310
3456,2,69,8,2310
4479,3,69,8,2310
5502,4,69,8,2310
822,0,9,9,2690
2434,1,9,9,2690
3457,2,9,9,2690
4480,3,9,9,2690
5503,4,9,9,2690
823,0,38,9,2820
2435,1,38,9,2820
3458,2,38,9,2820
4481,3,38,9,2820
5504,4,38,9,2820
824,0,37,9,2960
2436,1,37,9,2960
3459,2,37,9,2960
4482,3,37,9,2960
5505,4,37,9,2960
825,0,53,10,7351
2437,1,53,10,7351
3460,2,53,10,7351
4483,3,53,10,7351
5506,4,53,10,7351
826,0,9,10,3535
2438,1,9,10,3535
3461,2,9,10,3535
4484,3,9,10,3535
5507,4,9,10,3535
827,0,70,10,4840
2439,1,70,10,4840
3462,2,70,10,4840
4485,3,70,10,4840
5508,4,70,10,4840
828,0,39,9,3385
2440,1,39,9,3385
3463,2,39,9,3385
4486,3,39,9,3385
5509,4,39,9,3385
829,0,75,10,5015
2441,1,75,10,5015
3464,2,75,10,5015
4487,3,75,10,5015
5510,4,75,10,5015
830,0,67,10,5015
2442,1,67,10,5015
3465,2,67,10,5015
4488,3,67,10,5015
5511,4,67,10,5015
831,0,70,9,3240
2443,1,70,9,3240
3466,2,70,9,3240
4489,3,70,9,3240
5512,4,70,9,3240
832,0,37,10,4665
2444,1,37,10,4665
3467,2,37,10,4665
4490,3,37,10,4665
5513,4,37,10,4665
833,0,76,10,5760
2445,1,76,10,5760
3468,2,76,10,5760
4491,3,76,10,5760
5514,4,76,10,5760
834,0,68,10,5760
2446,1,68,10,5760
3469,2,68,10,5760
4492,3,68,10,5760
5515,4,68,10,5760
835,0,60,10,5760
2447,1,60,10,5760
3470,2,60,10,5760
4493,3,60,10,5760
5516,4,60,10,5760
836,0,9,10,5760
2448,1,9,10,5760
3471,2,9,10,5760
4494,3,9,10,5760
5517,4,9,10,5760
837,0,20,10,5767
2449,1,20,10,5767
3472,2,20,10,5767
4495,3,20,10,5767
5518,4,20,10,5767
916,0,44,6,640
2528,1,44,6,640
3551,2,44,6,640
4574,3,44,6,640
5597,4,44,6,640
917,0,81,7,775
2529,1,81,7,775
3552,2,81,7,775
4575,3,81,7,775
5598,4,81,7,775
918,0,83,7,920
2530,1,83,7,920
3553,2,83,7,920
4576,3,83,7,920
5599,4,83,7,920
919,0,46,8,2560
2531,1,46,8,2560
3554,2,46,8,2560
4577,3,46,8,2560
5600,4,46,8,2560
920,0,78,7,1080
2532,1,78,7,1080
3555,2,78,7,1080
4578,3,78,7,1080
5601,4,78,7,1080
921,0,9,7,1255
2533,1,9,7,1255
3556,2,9,7,1255
4579,3,9,7,1255
5602,4,9,7,1255
922,0,45,7,1440
2534,1,45,7,1440
3557,2,45,7,1440
4580,3,45,7,1440
5603,4,45,7,1440
923,0,77,8,1640
2535,1,77,8,1640
3558,2,77,8,1640
4581,3,77,8,1640
5604,4,77,8,1640
924,0,81,8,1850
2536,1,81,8,1850
3559,2,81,8,1850
4582,3,81,8,1850
5605,4,81,8,1850
925,0,80,8,2075
2537,1,80,8,2075
3560,2,80,8,2075
4583,3,80,8,2075
5606,4,80,8,2075
926,0,71,8,2310
2538,1,71,8,2310
3561,2,71,8,2310
4584,3,71,8,2310
5607,4,71,8,2310
927,0,78,9,2690
2539,1,78,9,2690
3562,2,78,9,2690
4585,3,78,9,2690
5608,4,78,9,2690
928,0,5,9,2820
2540,1,5,9,2820
3563,2,5,9,2820
4586,3,5,9,2820
5609,4,5,9,2820
929,0,83,9,2960
2541,1,83,9,2960
3564,2,83,9,2960
4587,3,83,9,2960
5610,4,83,9,2960
930,0,46,10,7351
2542,1,46,10,7351
3565,2,46,10,7351
4588,3,46,10,7351
5611,4,46,10,7351
931,0,77,10,3535
2543,1,77,10,3535
3566,2,77,10,3535
4589,3,77,10,3535
5612,4,77,10,3535
932,0,72,10,4840
2544,1,72,10,4840
3567,2,72,10,4840
4590,3,72,10,4840
5613,4,72,10,4840
933,0,82,10,3685
2545,1,82,10,3685
3568,2,82,10,3685
4591,3,82,10,3685
5614,4,82,10,3685
934,0,63,10,5015
2546,1,63,10,5015
3569,2,63,10,5015
4592,3,63,10,5015
5615,4,63,10,5015
935,0,39,9,4495
2547,1,39,9,4495
3570,2,39,9,4495
4593,3,39,9,4495
5616,4,39,9,4495
936,0,72,9,3240
2548,1,72,9,3240
3571,2,72,9,3240
4594,3,72,9,3240
5617,4,72,9,3240
937,0,5,10,4495
2549,1,5,10,4495
3572,2,5,10,4495
4595,3,5,10,4495
5618,4,5,10,4495
938,0,64,10,5760
2550,1,64,10,5760
3573,2,64,10,5760
4596,3,64,10,5760
5619,4,64,10,5760
939,0,82,10,5015
2551,1,82,10,5015
3574,2,82,10,5015
4597,3,82,10,5015
5620,4,82,10,5015
940,0,84,10,6339
2552,1,84,10,6339
3575,2,84,10,6339
4598,3,84,10,6339
5621,4,84,10,6339
969,0,41,5,110
2581,1,41,5,110
3604,2,41,5,110
4627,3,41,5,110
5650,4,41,5,110
970,0,4,6,150
2582,1,4,6,150
3605,2,4,6,150
4628,3,4,6,150
5651,4,4,6,150
971,0,41,6,175
2583,1,41,6,175
3606,2,41,6,175
4629,3,41,6,175
5652,4,41,6,175
972,0,4,6,250
2584,1,4,6,250
3607,2,4,6,250
4630,3,4,6,250
5653,4,4,6,250
973,0,41,6,250
2585,1,41,6,250
3608,2,41,6,250
4631,3,41,6,250
5654,4,41,6,250
8418,0,18,5,80
8419,1,18,5,80
8420,2,18,5,80
8421,3,18,5,80
8422,4,18,5,80
8423,0,23,6,195
8424,1,23,6,195
8425,2,23,6,195
8426,3,23,6,195
8427,4,23,6,195
8428,0,12,6,520
8429,1,12,6,520
8430,2,12,6,520
8431,3,12,6,520
8432,4,12,6,520
8433,0,47,9,3385
8434,1,47,9,3385
8435,2,47,9,3385
8436,3,47,9,3385
8437,4,47,9,3385
8438,0,22,10,5767
8439,1,22,10,5767
8440,2,22,10,5767
8441,3,22,10,5767
8442,4,22,10,5767
8443,0,9,5,80
8444,1,9,5,80
8445,2,9,5,80
8446,3,9,5,80
8447,4,9,5,80
8448,0,20,6,195
8449,1,20,6,195
8450,2,20,6,195
8451,3,20,6,195
8452,4,20,6,195
8453,0,37,6,520
8454,1,37,6,520
8455,2,37,6,520
8456,3,37,6,520
8457,4,37,6,520
8458,0,59,10,5015
8459,1,59,10,5015
8460,2,59,10,5015
8461,3,59,10,5015
8462,4,59,10,5015
8463,0,38,10,3685
8464,1,38,10,3685
8465,2,38,10,3685
8466,3,38,10,3685
8467,4,38,10,3685
8468,0,78,5,80
8469,1,78,5,80
8470,2,78,5,80
8471,3,78,5,80
8472,4,78,5,80
8473,0,81,6,195
8474,1,81,6,195
8475,2,81,6,195
8476,3,81,6,195
8477,4,81,6,195
8478,0,78,6,520
8479,1,78,6,520
8480,2,78,6,520
8481,3,78,6,520
8482,4,78,6,520
8483,0,78,9,3385
8484,1,78,9,3385
